id,sentiment,text
681454024,neutral,"userMentionToken captain ""we apologize for the delay, the company is looking for an open gate (glance starboard side, see 5 open gates)"
681454025,neutral,userMentionToken reinstating the kosher meals that were dropped shortly after the merger?
681454026,negative,"userMentionToken i'm on one of your 757-300 between jfk and lax.when r u upgrading planes?plane has no screens,lousy seats and that's in unitedfirst."
681454027,neutral,userMentionToken is it possible to upfare to p a segment where i have a gpu waitlisted?
681454028,positive,"userMentionToken bringing your ""a"" game with premium cabin dining. nice! urlToken"
681454029,negative,userMentionToken you already have vomit so you are halfway there
681454030,negative,userMentionToken is amazing how hard is to talk with customer service! !!
681454031,negative,"userMentionToken fair enough, but it stinks to be the passenger on the plane that leaves the gate then sits on the tarmac for an hour before takeoff"
681454032,negative,userMentionToken they held the flight for our group of nearly 20 people.
681454033,negative,userMentionToken you guys suck. you delay flights but can't hold the connectors 10 minutes??? worstairlineever
681454034,neutral,userMentionToken i want a plane dad
681454035,negative,"userMentionToken time for a rant...you delayed my flight and still forgot my luggage...then delayed on the tarmac, moments i love you united"
681454036,negative,"userMentionToken it was an international flight, and we didn't get our new eta until we were in the air."
681454037,positive,userMentionToken - i think she was having a rough moment w/ a bad passenger from an earlier flight. things got considerably better. thanks!
681454038,negative,userMentionToken - thanks for the rude customer service and 3 hour delay. it really helped me timing wise for my afternoon meetings. hello userMentionToken !
681454039,negative,"userMentionToken useless response. i need a functioning wheelchair, not a customer care form to fill out."
681454040,positive,"userMentionToken awesome. thx. and thx for replying so damn fast, sure as hell beats 80s cheeze hold music!!"
681454041,neutral,"userMentionToken what does ""cabin functionality"" mean when i'm taking a customer satisfaction survey?"
681454042,negative,userMentionToken $55 cab ride to dfw from love got me my bag. reimburse?
681454043,negative,userMentionToken userMentionToken unbelievable hypocrisy!!
681454044,positive,userMentionToken thanks for not getting my businessfirst priority tagged bag onto my connecting flight at ewr despite a 2+ hour layover. nice job
681454045,positive,"userMentionToken amazing flying over 25,000 miles on unitedairlines &amp; alliance last year; still got jilted out of status! moneyelsewhere"
681454046,negative,"userMentionToken on top of this, a csr went ahead and hung up on me after i called united to discuss this."
681454047,negative,userMentionToken now finally in memphis. landed 30 minutes ago. still no bags. paying for a service that just gets worse...
681454048,negative,"userMentionToken thanks for a terrible experience at ewr. customers should be treated as a priority, not as an inconvenience tryagain"
681454049,neutral,"userMentionToken some 3rd party service known as ezee flights. a man, who confirmed he was born in india, told me his name was steve wilson."
681454050,negative,userMentionToken the third wheelchair is broken! urlToken
681454051,positive,"userMentionToken she met me from customer service at the arrival of flight ua3787 pvd-iad. thanks, you guys have really handled this storm!"
681454052,positive,userMentionToken ooh thanks!
681454053,negative,"userMentionToken my flight was at 1 pm. still at the airport gee what service. do they care, nope. delayed until 7:55."
681454054,negative,userMentionToken very disappointed in cc. purchased ticket online w/ voucher and charge full amnt. would not hold price after refund. unacceptable
681454055,negative,userMentionToken exactly it states a secure document is a nexus card. it does not state a passport must always be also presented. read it
681454056,neutral,"userMentionToken we were told by united to ""carry over/carry back"" for the refund."
681454057,neutral,"userMentionToken no, i had to leave for work. would have not been possible. so i would love to have this replaced now"
681454058,negative,i feel completely cheated userMentionToken i read your commitment to customer service via website and def did not get service suggested there.
681454059,negative,userMentionToken userMentionToken 0162431184663. 3 of your agents said we would be refunded. agents said united should never have sold us the ticket.
681454060,negative,userMentionToken if your air traffic crew could get their shit together no one would notice the rudeness of the ground staff
681454061,negative,userMentionToken it-problems with the link? 3thparty
681454062,negative,"userMentionToken i feel very well informed. yes, the flight is indeed delayed. thank you. urlToken"
681454063,negative,userMentionToken why do i pay more for coach plus to be told preboarding that all overhead bins will be full for me
